"subj" "block" "trial" "stim" "target" "resp" "acc" "rt" "ITI" "difficulty" "task" "session"
53 "12" 1 "B" NA "n" 1 368 908 2 "two" "002"
53 "12" 2 "T" NA "n" 1 235 1013 2 "two" "002"
53 "12" 3 "g" "b" "n" 1 452 1489 2 "two" "002"
53 "12" 4 "v" "t" "n" 1 335 1064 2 "two" "002"
53 "12" 5 "g" "g" "n" 0 317 849 2 "two" "002"
53 "12" 6 "G" "v" "n" 1 285 764 2 "two" "002"
53 "12" 7 "B" "g" "n" 1 702 1117 2 "two" "002"
53 "12" 8 "G" "g" "n" 0 499 593 2 "two" "002"
53 "12" 9 "g" "b" "n" 1 335 1202 2 "two" "002"
53 "12" 10 "t" "g" "n" 1 267 732 2 "two" "002"
53 "12" 11 "g" "g" "n" 0 367 1395 2 "two" "002"
53 "12" 12 "v" "t" "y" 0 335 943 2 "two" "002"
53 "12" 13 "B" "g" "n" 1 434 1200 2 "two" "002"
53 "12" 14 "t" "v" "n" 1 300 504 2 "two" "002"
53 "12" 15 "t" "b" "n" 1 419 1152 2 "two" "002"
53 "12" 16 "v" "t" "n" 1 402 536 2 "two" "002"
53 "12" 17 "G" "t" "n" 1 485 1150 2 "two" "002"
53 "12" 18 "T" "v" "y" 0 352 677 2 "two" "002"
53 "12" 19 "g" "g" "n" 0 385 1062 2 "two" "002"
53 "12" 20 "V" "t" "n" 1 318 708 2 "two" "002"
53 "13" 1 "G" NA "n" 1 368 878 1 "two" "002"
53 "13" 2 "g" "g" "y" 1 419 1015 1 "two" "002"
53 "13" 3 "T" "g" "n" 1 352 1371 1 "two" "002"
53 "13" 4 "g" "t" "n" 1 335 1290 1 "two" "002"
53 "13" 5 "v" "g" "n" 1 518 1436 1 "two" "002"
53 "13" 6 "T" "v" "n" 1 484 1486 1 "two" "002"
53 "13" 7 "T" "t" "y" 1 552 917 1 "two" "002"
53 "13" 8 "G" "t" "n" 1 369 1443 1 "two" "002"
53 "13" 9 "G" "g" "y" 1 736 1204 1 "two" "002"
53 "13" 10 "v" "g" "n" 1 402 601 1 "two" "002"
53 "13" 11 "t" "v" "n" 1 551 1032 1 "two" "002"
53 "13" 12 "B" "t" "n" 1 869 1236 1 "two" "002"
53 "13" 13 "g" "b" "n" 1 501 1121 1 "two" "002"
53 "13" 14 "T" "g" "n" 1 585 1395 1 "two" "002"
53 "13" 15 "g" "t" "n" 1 451 1306 1 "two" "002"
53 "13" 16 "V" "g" "n" 1 401 1409 1 "two" "002"
53 "13" 17 "g" "v" "n" 1 401 541 1 "two" "002"
53 "13" 18 "V" "g" "n" 1 485 741 1 "two" "002"
53 "13" 19 "v" "v" "n" 0 352 717 1 "two" "002"
53 "13" 20 "V" "v" "n" 0 352 1234 1 "two" "002"
53 "14" 1 "t" NA "n" 1 335 882 2 "two" "002"
53 "14" 2 "v" NA "n" 1 302 1401 2 "two" "002"
53 "14" 3 "t" "t" "y" 1 318 1450 2 "two" "002"
53 "14" 4 "G" "v" "n" 1 335 1263 2 "two" "002"
53 "14" 5 "b" "t" "n" 1 285 1117 2 "two" "002"
53 "14" 6 "V" "g" "n" 1 652 863 2 "two" "002"
53 "14" 7 "v" "b" "n" 1 385 1136 2 "two" "002"
53 "14" 8 "t" "v" "y" 0 418 1417 2 "two" "002"
53 "14" 9 "g" "v" "n" 1 268 579 2 "two" "002"
53 "14" 10 "B" "t" "n" 1 335 630 2 "two" "002"
53 "14" 11 "b" "g" "n" 1 585 660 2 "two" "002"
53 "14" 12 "t" "b" "n" 1 351 722 2 "two" "002"
53 "14" 13 "B" "b" "n" 0 351 1149 2 "two" "002"
53 "14" 14 "g" "t" "n" 1 451 925 2 "two" "002"
53 "14" 15 "G" "b" "n" 1 418 559 2 "two" "002"
53 "14" 16 "t" "g" "n" 1 385 1447 2 "two" "002"
53 "14" 17 "G" "g" "y" 1 485 957 2 "two" "002"
53 "14" 18 "b" "t" "n" 1 302 1489 2 "two" "002"
53 "14" 19 "V" "g" "n" 1 285 1096 2 "two" "002"
53 "14" 20 "t" "b" "n" 1 368 1446 2 "two" "002"
53 "15" 1 "B" NA "n" 1 335 729 2 "two" "002"
53 "15" 2 "t" NA "n" 1 335 1191 2 "two" "002"
53 "15" 3 "t" "b" "n" 1 335 1172 2 "two" "002"
53 "15" 4 "G" "t" "n" 1 519 715 2 "two" "002"
53 "15" 5 "T" "t" "y" 1 498 885 2 "two" "002"
53 "15" 6 "t" "g" "n" 1 502 1484 2 "two" "002"
53 "15" 7 "V" "t" "n" 1 285 863 2 "two" "002"
53 "15" 8 "B" "t" "n" 1 485 820 2 "two" "002"
53 "15" 9 "b" "v" "n" 1 268 1346 2 "two" "002"
53 "15" 10 "b" "b" "n" 0 516 812 2 "two" "002"
53 "15" 11 "g" "b" "n" 1 268 1235 2 "two" "002"
53 "15" 12 "G" "b" "n" 1 319 528 2 "two" "002"
53 "15" 13 "v" "g" "y" 0 719 804 2 "two" "002"
53 "15" 14 "T" "g" "n" 1 285 1097 2 "two" "002"
53 "15" 15 "v" "v" "n" 0 499 1277 2 "two" "002"
53 "15" 16 "T" "t" "n" 0 268 1120 2 "two" "002"
53 "15" 17 "V" "v" "y" 1 552 1420 2 "two" "002"
53 "15" 18 "T" "t" "n" 0 301 565 2 "two" "002"
53 "15" 19 "G" "v" "n" 1 352 584 2 "two" "002"
53 "15" 20 "B" "t" "n" 1 435 976 2 "two" "002"
53 "16" 1 "B" NA "n" 1 752 1260 2 "two" "002"
53 "16" 2 "b" NA "n" 1 319 1422 2 "two" "002"
53 "16" 3 "g" "b" "n" 1 498 728 2 "two" "002"
53 "16" 4 "G" "b" "y" 0 285 1166 2 "two" "002"
53 "16" 5 "b" "g" "n" 1 318 1432 2 "two" "002"
53 "16" 6 "b" "g" "n" 1 301 755 2 "two" "002"
53 "16" 7 "t" "b" "n" 1 385 967 2 "two" "002"
53 "16" 8 "t" "b" "n" 1 285 1043 2 "two" "002"
53 "16" 9 "G" "t" "n" 1 267 1476 2 "two" "002"
53 "16" 10 "t" "t" "y" 1 619 861 2 "two" "002"
53 "16" 11 "T" "g" "n" 1 268 603 2 "two" "002"
53 "16" 12 "B" "t" "n" 1 252 678 2 "two" "002"
53 "16" 13 "V" "t" "y" 0 285 1255 2 "two" "002"
53 "16" 14 "g" "b" "n" 1 285 927 2 "two" "002"
53 "16" 15 "g" "v" "n" 1 219 826 2 "two" "002"
53 "16" 16 "G" "g" "y" 1 368 1443 2 "two" "002"
53 "16" 17 "V" "g" "n" 1 268 788 2 "two" "002"
53 "16" 18 "B" "g" "n" 1 234 1444 2 "two" "002"
53 "16" 19 "G" "v" "n" 1 335 640 2 "two" "002"
53 "16" 20 "v" "b" "n" 1 335 932 2 "two" "002"
53 "17" 1 "T" NA "n" 1 636 1361 2 "two" "002"
53 "17" 2 "B" NA "n" 1 268 642 2 "two" "002"
53 "17" 3 "v" "t" "n" 1 418 1004 2 "two" "002"
53 "17" 4 "T" "b" "n" 1 319 729 2 "two" "002"
53 "17" 5 "V" "v" "n" 0 234 590 2 "two" "002"
53 "17" 6 "b" "t" "n" 1 402 1495 2 "two" "002"
53 "17" 7 "B" "v" "n" 1 284 937 2 "two" "002"
53 "17" 8 "V" "b" "n" 1 268 754 2 "two" "002"
53 "17" 9 "v" "b" "n" 1 350 720 2 "two" "002"
53 "17" 10 "T" "v" "n" 1 251 915 2 "two" "002"
53 "17" 11 "B" "v" "n" 1 302 909 2 "two" "002"
53 "17" 12 "b" "t" "n" 1 318 1407 2 "two" "002"
53 "17" 13 "t" "b" "n" 1 284 1143 2 "two" "002"
53 "17" 14 "V" "b" "n" 1 268 1148 2 "two" "002"
53 "17" 15 "V" "t" "n" 1 268 1105 2 "two" "002"
53 "17" 16 "G" "v" "n" 1 402 687 2 "two" "002"
53 "17" 17 "V" "v" "n" 0 301 762 2 "two" "002"
53 "17" 18 "t" "g" "n" 1 318 526 2 "two" "002"
53 "17" 19 "B" "v" "n" 1 318 893 2 "two" "002"
53 "17" 20 "V" "t" "n" 1 302 990 2 "two" "002"
53 "18" 1 "g" NA "n" 1 585 1403 2 "two" "002"
53 "18" 2 "G" NA "n" 1 285 824 2 "two" "002"
53 "18" 3 "V" "g" "n" 1 585 1142 2 "two" "002"
53 "18" 4 "T" "g" "n" 1 335 1471 2 "two" "002"
53 "18" 5 "v" "v" "n" 0 368 984 2 "two" "002"
53 "18" 6 "B" "t" "n" 1 519 1452 2 "two" "002"
53 "18" 7 "B" "v" "n" 1 418 1480 2 "two" "002"
53 "18" 8 "V" "b" "n" 1 619 1427 2 "two" "002"
53 "18" 9 "T" "b" "n" 1 502 528 2 "two" "002"
53 "18" 10 "b" "v" "n" 1 485 1264 2 "two" "002"
53 "18" 11 "G" "t" "n" 1 419 1465 2 "two" "002"
53 "18" 12 "v" "b" "n" 1 368 1166 2 "two" "002"
53 "18" 13 "b" "g" "y" 0 551 569 2 "two" "002"
53 "18" 14 "V" "v" "n" 0 452 1048 2 "two" "002"
53 "18" 15 "V" "b" "n" 1 469 1052 2 "two" "002"
53 "18" 16 "T" "v" "n" 1 419 858 2 "two" "002"
53 "18" 17 "V" "v" "n" 0 535 1336 2 "two" "002"
53 "18" 18 "G" "t" "n" 1 335 1134 2 "two" "002"
53 "18" 19 "V" "v" "y" 1 352 506 2 "two" "002"
53 "18" 20 "g" "g" "n" 0 469 956 2 "two" "002"
53 "19" 1 "T" NA "n" 1 352 579 2 "two" "002"
53 "19" 2 "G" NA "n" 1 335 1036 2 "two" "002"
53 "19" 3 "B" "t" "n" 1 452 885 2 "two" "002"
53 "19" 4 "B" "g" "n" 1 418 1202 2 "two" "002"
53 "19" 5 "t" "b" "n" 1 435 1105 2 "two" "002"
53 "19" 6 "g" "b" "n" 1 485 575 2 "two" "002"
53 "19" 7 "v" "t" "n" 1 669 1241 2 "two" "002"
53 "19" 8 "B" "g" "y" 0 569 793 2 "two" "002"
53 "19" 9 "b" "v" "n" 1 318 983 2 "two" "002"
53 "19" 10 "G" "b" "n" 1 335 1414 2 "two" "002"
53 "19" 11 "b" "b" "n" 0 335 964 2 "two" "002"
53 "19" 12 "t" "g" "n" 1 352 1056 2 "two" "002"
53 "19" 13 "B" "b" "n" 0 418 1057 2 "two" "002"
53 "19" 14 "V" "t" "n" 1 502 532 2 "two" "002"
53 "19" 15 "G" "b" "n" 1 368 1008 2 "two" "002"
53 "19" 16 "T" "v" "n" 1 402 1337 2 "two" "002"
53 "19" 17 "b" "g" "n" 1 468 1267 2 "two" "002"
53 "19" 18 "b" "t" "n" 1 151 1457 2 "two" "002"
53 "19" 19 "b" "b" "n" 0 302 1263 2 "two" "002"
53 "19" 20 "g" "b" "n" 1 352 1083 2 "two" "002"
53 "20" 1 "g" NA "n" 1 368 575 2 "two" "002"
53 "20" 2 "b" NA "n" 1 335 1240 2 "two" "002"
53 "20" 3 "b" "g" "n" 1 418 1412 2 "two" "002"
53 "20" 4 "T" "b" "n" 1 335 1196 2 "two" "002"
53 "20" 5 "g" "b" "n" 1 435 748 2 "two" "002"
53 "20" 6 "t" "t" "n" 0 335 673 2 "two" "002"
53 "20" 7 "T" "g" "n" 1 402 1259 2 "two" "002"
53 "20" 8 "V" "t" "n" 1 452 767 2 "two" "002"
53 "20" 9 "V" "t" "n" 1 569 1432 2 "two" "002"
53 "20" 10 "t" "v" NA 0 NA 536 2 "two" "002"
53 "20" 11 "t" "v" "n" 1 500 648 2 "two" "002"
53 "20" 12 "b" "t" "n" 1 435 505 2 "two" "002"
53 "20" 13 "g" "t" "n" 1 402 900 2 "two" "002"
53 "20" 14 "t" "b" "n" 1 468 1253 2 "two" "002"
53 "20" 15 "t" "g" "n" 1 452 923 2 "two" "002"
53 "20" 16 "v" "t" "n" 1 319 1064 2 "two" "002"
53 "20" 17 "t" "t" "y" 1 302 1030 2 "two" "002"
53 "20" 18 "t" "v" "n" 1 285 727 2 "two" "002"
53 "20" 19 "v" "t" "n" 1 368 1082 2 "two" "002"
53 "20" 20 "G" "t" "n" 1 269 1116 2 "two" "002"
54 "P" 1 "g" NA NA -1 NA 1465 1 "P" "001"
54 "P" 2 "V" "g" "y" 0 497 614 1 "P" "001"
54 "P" 3 "V" "v" "y" 1 1320 1168 1 "P" "001"
54 "P" 4 "V" "v" "y" 1 635 667 1 "P" "001"
54 "P" 5 "B" "v" "y" 0 902 1241 1 "P" "001"
54 "P" 6 "v" "b" "y" 0 652 1467 1 "P" "001"
54 "P" 7 "T" "v" NA -1 NA 775 1 "P" "001"
54 "P" 8 "v" "t" "y" 0 498 634 1 "P" "001"
54 "P" 9 "V" "v" "n" 0 498 1471 1 "P" "001"
54 "P" 10 "b" "v" "n" 1 869 1271 1 "P" "001"
54 "P" 11 "V" "b" "y" 0 669 1391 1 "P" "001"
54 "P" 12 "t" "v" "n" 1 602 515 1 "P" "001"
54 "P" 13 "G" "t" "y" 0 1236 1379 1 "P" "001"
54 "P" 14 "B" "g" "n" 1 485 1198 1 "P" "001"
54 "P" 15 "t" "b" "n" 1 418 515 1 "P" "001"
54 "P" 16 "g" "t" "n" 1 519 1266 1 "P" "001"
54 "P" 17 "G" "g" "n" 0 518 1335 1 "P" "001"
54 "P" 18 "t" "g" NA -1 NA 896 1 "P" "001"
54 "P" 19 "B" "t" "y" 0 498 1345 1 "P" "001"
54 "P" 20 "B" "b" "n" 0 1153 574 1 "P" "001"
54 "P" 21 "V" "b" "n" 1 1319 899 1 "P" "001"
54 "P" 22 "G" "v" "n" 1 451 843 1 "P" "001"
54 "P" 23 "g" "g" "y" 1 568 983 1 "P" "001"
54 "P" 24 "t" "g" "y" 0 1053 1362 1 "P" "001"
54 "P" 25 "v" "t" "y" 0 919 1352 1 "P" "001"
54 "P" 26 "G" "v" "n" 1 585 1311 1 "P" "001"
54 "P" 27 "v" "g" "n" 1 519 865 1 "P" "001"
54 "P" 28 "t" "v" "n" 1 435 1329 1 "P" "001"
54 "P" 29 "b" "t" "n" 1 652 595 1 "P" "001"
54 "P" 30 "t" "b" "n" 1 602 1394 1 "P" "001"
54 "P" 31 "b" "t" "y" 0 402 1276 1 "P" "001"
54 "P" 32 "G" "b" "n" 1 517 1224 1 "P" "001"
54 "P" 33 "G" "g" "n" 0 285 675 1 "P" "001"
54 "P" 34 "B" "g" "n" 1 352 1163 1 "P" "001"
54 "P" 35 "T" "b" "n" 1 401 784 1 "P" "001"
54 "P" 36 "B" "t" "n" 1 535 943 1 "P" "001"
54 "P" 37 "g" "b" "n" 1 585 556 1 "P" "001"
54 "P" 38 "b" "g" "n" 1 352 1140 1 "P" "001"
54 "P" 39 "b" "b" "n" 0 352 1179 1 "P" "001"
54 "P" 40 "G" "b" "n" 1 418 1473 1 "P" "001"
54 "P" 41 "G" "g" "n" 0 619 698 1 "P" "001"
54 "P" 42 "v" "g" "n" 1 786 548 1 "P" "001"
54 "P" 43 "t" "v" "n" 1 352 556 1 "P" "001"
54 "P" 44 "b" "t" "n" 1 401 821 1 "P" "001"
54 "P" 45 "b" "b" "n" 0 569 1061 1 "P" "001"
54 "P" 46 "b" "b" "y" 1 500 1064 1 "P" "001"
54 "P" 47 "G" "b" "y" 0 1753 581 1 "P" "001"
54 "P" 48 "V" "g" "n" 1 452 1046 1 "P" "001"
54 "P" 49 "V" "v" "n" 0 468 1256 1 "P" "001"
54 "P" 50 "g" "v" "y" 0 499 1497 1 "P" "001"
54 "P" 51 "G" "g" "n" 0 1353 741 1 "P" "001"
54 "P" 52 "T" "g" NA -1 NA 657 1 "P" "001"
54 "P" 53 "B" "t" "n" 1 498 1078 1 "P" "001"
54 "P" 54 "v" "b" "y" 0 1119 1284 1 "P" "001"
54 "P" 55 "V" "v" "y" 1 1587 1279 1 "P" "001"
54 "P" 56 "G" "v" "n" 1 852 1237 1 "P" "001"
54 "P" 57 "t" "g" "n" 1 368 1459 1 "P" "001"
54 "P" 58 "B" "t" "n" 1 852 1119 1 "P" "001"
54 "P" 59 "T" "b" "n" 1 585 1288 1 "P" "001"
54 "P" 60 "t" "t" "n" 0 501 724 1 "P" "001"
54 "P" 61 "v" "t" NA -1 NA 1283 1 "P" "001"
54 "P" 62 "g" "v" "n" 1 498 730 1 "P" "001"
54 "P" 63 "V" "g" "y" 0 919 1366 1 "P" "001"
54 "P" 64 "T" "v" "n" 1 402 698 1 "P" "001"
54 "P" 65 "V" "t" "n" 1 452 638 1 "P" "001"
54 "P" 66 "V" "v" "y" 1 752 1251 1 "P" "001"
54 "P" 67 "G" "v" "n" 1 368 1203 1 "P" "001"
54 "P" 68 "v" "g" "n" 1 919 1023 1 "P" "001"
54 "P" 69 "G" "v" "n" 1 418 1381 1 "P" "001"
54 "P" 70 "t" "g" "n" 1 451 1354 1 "P" "001"
54 "P" 71 "T" "t" "n" 0 1019 828 1 "P" "001"
54 "P" 72 "b" "t" "n" 1 268 1156 1 "P" "001"
54 "P" 73 "V" "b" "y" 0 285 1047 1 "P" "001"
54 "P" 74 "t" "v" "n" 1 652 852 1 "P" "001"
54 "P" 75 "v" "t" "n" 1 1435 834 1 "P" "001"
54 "P" 76 "V" "v" "y" 1 1169 1073 1 "P" "001"
54 "P" 77 "B" "v" "n" 1 1002 1063 1 "P" "001"
54 "P" 78 "b" "b" "n" 0 685 1090 1 "P" "001"
54 "P" 79 "g" "b" "n" 1 335 931 1 "P" "001"
54 "P" 80 "B" "g" "n" 1 519 890 1 "P" "001"
54 "P" 81 "t" "b" "n" 1 619 817 1 "P" "001"
54 "P" 82 "G" "t" "n" 1 535 1454 1 "P" "001"
54 "P" 83 "V" "g" "n" 1 435 1216 1 "P" "001"
54 "P" 84 "T" "v" "n" 1 485 685 1 "P" "001"
54 "P" 85 "T" "t" "n" 0 418 1029 1 "P" "001"
54 "P" 86 "T" "t" "n" 0 552 1364 1 "P" "001"
54 "P" 87 "V" "t" "n" 1 636 1450 1 "P" "001"
54 "P" 88 "v" "v" "n" 0 569 701 1 "P" "001"
54 "P" 89 "G" "v" "n" 1 652 787 1 "P" "001"
54 "P" 90 "G" "g" NA -1 NA 517 1 "P" "001"
54 "P" 91 "g" "g" "n" 0 602 1465 1 "P" "001"
54 "P" 92 "G" "g" "n" 0 335 607 1 "P" "001"
54 "P" 93 "B" "g" NA -1 NA 1046 1 "P" "001"
54 "P" 94 "t" "b" "n" 1 498 1360 1 "P" "001"
54 "P" 95 "b" "t" NA -1 NA 731 1 "P" "001"
54 "P" 96 "V" "b" "n" 1 601 799 1 "P" "001"
54 "P" 97 "g" "v" "n" 1 1019 781 1 "P" "001"
54 "P" 98 "T" "g" "n" 1 1937 863 1 "P" "001"
54 "P" 99 "G" "t" "n" 1 485 1465 1 "P" "001"
54 "P" 100 "t" "g" "n" 1 302 998 1 "P" "001"
54 "1" 1 "t" NA "y" 0 701 742 2 "adaptive" "001"
54 "1" 2 "b" NA "n" 1 498 923 2 "adaptive" "001"
54 "1" 3 "b" "t" "y" 0 1036 1179 2 "adaptive" "001"
54 "1" 4 "G" "b" "n" 1 552 1184 2 "adaptive" "001"
54 "1" 5 "T" "b" "n" 1 268 791 2 "adaptive" "001"
54 "1" 6 "G" "g" "n" 0 418 744 2 "adaptive" "001"
54 "1" 7 "T" "t" "n" 0 1053 873 2 "adaptive" "001"
54 "1" 8 "t" "g" "y" 0 351 1237 2 "adaptive" "001"
54 "1" 9 "B" "t" "n" 1 502 834 2 "adaptive" "001"
54 "1" 10 "g" "t" "y" 0 602 1260 2 "adaptive" "001"
54 "1" 11 "g" "b" "n" 1 302 639 2 "adaptive" "001"
54 "1" 12 "g" "g" "y" 1 385 731 2 "adaptive" "001"
54 "1" 13 "b" "g" "n" 1 418 1490 2 "adaptive" "001"
54 "1" 14 "V" "g" "y" 0 285 819 2 "adaptive" "001"
54 "1" 15 "G" "b" "y" 0 435 885 2 "adaptive" "001"
54 "1" 16 "B" "v" "n" 1 435 890 2 "adaptive" "001"
54 "1" 17 "T" "g" "y" 0 302 552 2 "adaptive" "001"
54 "1" 18 "V" "b" "n" 1 318 786 2 "adaptive" "001"
54 "1" 19 "v" "t" "n" 1 268 1136 2 "adaptive" "001"
54 "1" 20 "g" "v" "n" 1 502 1488 2 "adaptive" "001"
54 "2" 1 "G" NA NA 0 NA 1213 1 "adaptive" "001"
54 "2" 2 "g" "g" "y" 1 499 726 1 "adaptive" "001"
54 "2" 3 "B" "g" "n" 1 1336 1080 1 "adaptive" "001"
54 "2" 4 "g" "b" "y" 0 1420 631 1 "adaptive" "001"
54 "2" 5 "G" "g" "y" 1 835 543 1 "adaptive" "001"
54 "2" 6 "v" "g" "n" 1 518 1410 1 "adaptive" "001"
54 "2" 7 "G" "v" "y" 0 534 1052 1 "adaptive" "001"
54 "2" 8 "t" "g" "n" 1 702 640 1 "adaptive" "001"
54 "2" 9 "V" "t" "n" 1 419 897 1 "adaptive" "001"
54 "2" 10 "v" "v" "n" 0 385 684 1 "adaptive" "001"
54 "2" 11 "T" "v" "y" 0 1502 1079 1 "adaptive" "001"
54 "2" 12 "T" "t" "n" 0 418 1175 1 "adaptive" "001"
54 "2" 13 "b" "t" "y" 0 268 1311 1 "adaptive" "001"
54 "2" 14 "T" "b" "n" 1 151 525 1 "adaptive" "001"
54 "2" 15 "v" "t" "n" 1 618 1280 1 "adaptive" "001"
54 "2" 16 "b" "v" "n" 1 435 1395 1 "adaptive" "001"
54 "2" 17 "v" "b" "n" 1 318 955 1 "adaptive" "001"
54 "2" 18 "g" "v" "y" 0 252 1080 1 "adaptive" "001"
54 "2" 19 "G" "g" "n" 0 302 1376 1 "adaptive" "001"
54 "2" 20 "G" "g" "n" 0 502 1018 1 "adaptive" "001"
54 "3" 1 "G" NA "y" 0 552 1047 1 "adaptive" "001"
54 "3" 2 "T" "g" "n" 1 1269 635 1 "adaptive" "001"
54 "3" 3 "T" "t" "y" 1 552 800 1 "adaptive" "001"
54 "3" 4 "v" "t" "n" 1 836 1440 1 "adaptive" "001"
54 "3" 5 "g" "v" "n" 1 619 1368 1 "adaptive" "001"
54 "3" 6 "T" "g" "y" 0 936 1180 1 "adaptive" "001"
54 "3" 7 "B" "t" "n" 1 1369 1028 1 "adaptive" "001"
54 "3" 8 "t" "b" "n" 1 602 1239 1 "adaptive" "001"
54 "3" 9 "G" "t" "n" 1 1153 670 1 "adaptive" "001"
54 "3" 10 "B" "g" "n" 1 835 1057 1 "adaptive" "001"
54 "3" 11 "t" "b" "n" 1 1220 1413 1 "adaptive" "001"
54 "3" 12 "t" "t" "y" 1 351 1037 1 "adaptive" "001"
54 "3" 13 "g" "t" "n" 1 536 1029 1 "adaptive" "001"
54 "3" 14 "b" "g" "n" 1 552 809 1 "adaptive" "001"
54 "3" 15 "B" "b" "y" 1 919 1348 1 "adaptive" "001"
54 "3" 16 "G" "b" "n" 1 584 1422 1 "adaptive" "001"
54 "3" 17 "V" "g" "n" 1 468 1378 1 "adaptive" "001"
54 "3" 18 "B" "v" "n" 1 436 1412 1 "adaptive" "001"
54 "3" 19 "t" "b" "y" 0 551 1049 1 "adaptive" "001"
54 "3" 20 "t" "t" "y" 1 585 831 1 "adaptive" "001"
54 "4" 1 "V" NA NA 0 NA 1118 1 "adaptive" "001"
54 "4" 2 "t" "v" "n" 1 18 705 1 "adaptive" "001"
54 "4" 3 "G" "t" "n" 1 669 904 1 "adaptive" "001"
54 "4" 4 "b" "g" "n" 1 468 676 1 "adaptive" "001"
54 "4" 5 "b" "b" "n" 0 402 863 1 "adaptive" "001"
54 "4" 6 "g" "b" "y" 0 498 918 1 "adaptive" "001"
54 "4" 7 "b" "g" "y" 0 502 659 1 "adaptive" "001"
54 "4" 8 "t" "b" "n" 1 819 930 1 "adaptive" "001"
54 "4" 9 "G" "t" "n" 1 585 1091 1 "adaptive" "001"
54 "4" 10 "t" "g" "n" 1 601 711 1 "adaptive" "001"
54 "4" 11 "B" "t" "n" 1 752 808 1 "adaptive" "001"
54 "4" 12 "v" "b" "n" 1 636 717 1 "adaptive" "001"
54 "4" 13 "b" "v" "n" 1 401 529 1 "adaptive" "001"
54 "4" 14 "V" "b" "n" 1 519 1163 1 "adaptive" "001"
54 "4" 15 "G" "v" "n" 1 535 1215 1 "adaptive" "001"
54 "4" 16 "G" "g" "n" 0 619 1373 1 "adaptive" "001"
54 "4" 17 "G" "g" "y" 1 469 1373 1 "adaptive" "001"
54 "4" 18 "B" "g" "n" 1 585 674 1 "adaptive" "001"
54 "4" 19 "G" "b" "y" 0 569 877 1 "adaptive" "001"
54 "4" 20 "t" "g" "n" 1 618 519 1 "adaptive" "001"
54 "5" 1 "G" NA NA 0 NA 1080 1 "adaptive" "001"
54 "5" 2 "G" "g" "y" 1 52 840 1 "adaptive" "001"
54 "5" 3 "B" "g" "n" 1 919 1042 1 "adaptive" "001"
54 "5" 4 "b" "b" "y" 1 385 825 1 "adaptive" "001"
54 "5" 5 "t" "b" "n" 1 619 1159 1 "adaptive" "001"
54 "5" 6 "B" "t" "n" 1 518 1339 1 "adaptive" "001"
54 "5" 7 "G" "b" "n" 1 769 1021 1 "adaptive" "001"
54 "5" 8 "T" "g" "n" 1 435 1192 1 "adaptive" "001"
54 "5" 9 "V" "t" "n" 1 452 1292 1 "adaptive" "001"
54 "5" 10 "v" "v" "y" 1 419 1314 1 "adaptive" "001"
54 "5" 11 "T" "v" "n" 1 502 747 1 "adaptive" "001"
54 "5" 12 "B" "t" "n" 1 569 973 1 "adaptive" "001"
54 "5" 13 "G" "b" "n" 1 435 666 1 "adaptive" "001"
54 "5" 14 "t" "g" "n" 1 519 982 1 "adaptive" "001"
54 "5" 15 "b" "t" "n" 1 953 1199 1 "adaptive" "001"
54 "5" 16 "B" "b" "y" 1 469 969 1 "adaptive" "001"
54 "5" 17 "G" "b" "n" 1 469 1415 1 "adaptive" "001"
54 "5" 18 "T" "g" "n" 1 719 840 1 "adaptive" "001"
54 "5" 19 "G" "t" "n" 1 768 1379 1 "adaptive" "001"
54 "5" 20 "v" "g" "n" 1 469 1302 1 "adaptive" "001"
54 "6" 1 "G" NA "n" 1 819 1380 2 "adaptive" "001"
54 "6" 2 "V" NA "n" 1 1754 1359 2 "adaptive" "001"
54 "6" 3 "B" "g" "n" 1 1720 541 2 "adaptive" "001"
54 "6" 4 "v" "v" "y" 1 986 1241 2 "adaptive" "001"
54 "6" 5 "t" "b" "n" 1 735 1488 2 "adaptive" "001"
54 "6" 6 "t" "v" "n" 1 535 970 2 "adaptive" "001"
54 "6" 7 "G" "t" "n" 1 452 850 2 "adaptive" "001"
54 "6" 8 "g" "t" "n" 1 618 1406 2 "adaptive" "001"
54 "6" 9 "B" "g" "n" 1 385 1484 2 "adaptive" "001"
54 "6" 10 "G" "g" "n" 0 351 550 2 "adaptive" "001"
54 "6" 11 "b" "b" "n" 0 469 1433 2 "adaptive" "001"
54 "6" 12 "b" "g" "n" 1 435 989 2 "adaptive" "001"
54 "6" 13 "T" "b" "n" 1 500 1212 2 "adaptive" "001"
54 "6" 14 "g" "b" "n" 1 419 711 2 "adaptive" "001"
54 "6" 15 "B" "t" "n" 1 485 1185 2 "adaptive" "001"
54 "6" 16 "b" "g" "n" 1 485 733 2 "adaptive" "001"
54 "6" 17 "t" "b" "y" 0 502 1051 2 "adaptive" "001"
54 "6" 18 "B" "b" "n" 0 452 1009 2 "adaptive" "001"
54 "6" 19 "v" "t" "y" 0 452 1137 2 "adaptive" "001"
54 "6" 20 "t" "b" "n" 1 352 885 2 "adaptive" "001"
54 "7" 1 "v" NA "n" 1 702 666 2 "adaptive" "001"
54 "7" 2 "v" NA "n" 1 1036 1126 2 "adaptive" "001"
54 "7" 3 "t" "v" "n" 1 602 562 2 "adaptive" "001"
54 "7" 4 "b" "v" "n" 1 836 604 2 "adaptive" "001"
